id,tbv_wwt,tbv_fat,tbv_fec,tbv_nlb
E0061,-1.0049425456944894,-0.32066949120787647,1.0280148324249767,0.2413241743407591
E0062,0.44494735394352203,0.7990291098411982,-0.009922813500353844,0.49965023352053134
E0063,0.03376946520096347,0.10390435150963329,-0.382672463826388,0.0467264761982131
E0064,-2.063539296882861,0.49042601913938166,-0.02031474113476106,0.2755751226025691
E0065,0.9617982422443205,-0.030039552974510553,0.33143402221952256,-0.18334219462677337
E0066,-0.025495741701837105,0.9095168549854662,0.34997256851368985,-0.13165494510833217
E0067,-2.3750051110852874,-0.4117677638653916,-0.00043197179960918763,0.5673831998174423
E0068,0.7282779024293546,-0.2141750476802421,0.3027764506876054,-0.166549564519694
E0069,0.5333795721275649,0.09503189301475201,0.9341582287447244,-0.05976714639172863
E0070,-3.017677876424183,-0.14075177275603612,1.1638433398777837,-0.018431898520216983
E0071,-0.1775701918991901,-0.5312380119397693,0.21759762532555948,0.09933163232790634
E0072,2.626569354749669,0.1393272872528103,0.3362515501464968,0.03168901662297555
E0073,-2.5657020651077023,-1.0135928182682685,0.05405686293669287,0.38490468358040636
E0074,-0.12231862061373011,-0.3615562623784938,-0.21414479033095724,0.21728183777744525
E0075,-0.29175373513704894,0.11318313852122874,-0.7180262557701013,-0.00024199792427637146
E0076,0.21920935934604557,-0.1869547100443314,0.6666182229787363,0.22632662216532212
E0077,5.455556844709553,-0.12055671879606666,0.3014685063305177,0.4289933841896045
E0078,-3.4083642533276217,-0.35744649074158263,1.0648704791907573,0.0815683873275514
E0079,0.2395647098956637,-0.22605850821932472,0.13934027942535565,-0.2610925615783022
E0080,1.7144787118504086,0.22531018589725083,0.11708999049582824,-0.03068773507073122
E0081,2.8405764096455344,0.020187996535057984,-0.09664529921590603,0.39007381585452044
E0082,3.1137057682200053,0.1540884993869912,0.10183664307677398,0.5006674789367098
E0083,-0.5716330782808328,-0.06016500767316879,-0.2708288441062967,0.022736771020962776
E0084,-1.2746403982455634,0.2892873004854638,0.8503925277662334,-0.449979338422244
E0085,2.6509157886762953,0.21198890719593488,-0.6419808028069772,0.3514519439840142
E0086,0.8730630743679808,0.40585074154631046,0.7030557640657226,0.12069590242459782
E0087,-3.0439158470750103,-0.1888543614910283,-0.5270687375234463,-0.08626539783499257
E0088,-1.213455275296969,-0.3241095296232088,-1.1396339723145763,0.37878884580586697
E0089,-0.40757283135628963,0.4324566158891529,-1.1706653391568587,0.3286618965479448
E0090,-0.41590226139229713,0.7516362646682033,-0.8773763001164475,-0.18979467597970584
E0091,-0.8909406046773576,-0.27604472981692807,-0.6384999133504997,0.3335386320734961
E0092,-2.8509011454031965,-0.1120013969681729,-1.4030605705010446,0.04449305349937724
E0093,-1.9299007012822136,-0.0826586374327577,0.7695828431374058,0.15140741325327506
E0094,0.6673012486692507,-0.19834655733975826,0.4378938700748039,0.6508765734007003
E0095,0.8698488264600472,-0.23118264137165812,-0.5647965491094492,0.45190631429057154
E0096,1.9388666109521804,0.6888638496511337,0.04662985514992901,-0.11619288486127333
E0097,-0.3452905470459289,0.0895116330505824,0.16712369716891212,0.14762203473633967
E0098,3.590711522458549,0.4327072296744443,-0.5117443215927394,-0.18341775842456462
E0099,-4.814823051441086,-0.6725163522996846,0.29214723187334035,-0.2082510753855607
E0100,2.6150353108536355,0.3621776532192933,-0.8420113625030415,0.3471451118822538
E0101,1.9307019920596726,-0.27611505970108274,0.5792502793626597,-0.012959140082279039
E0102,0.2285663182792712,-0.4122036633894952,-0.05709178047807928,-0.2436564614813189
E0103,-2.810390509674586,0.3627333469548539,0.24549983973455064,-0.16623720019379704
E0104,-3.7051156056891843,-0.28955551692899184,0.36949573169701916,-0.25139486367930003
E0105,-1.7771461693307575,0.12606857049353015,-0.9291219951951181,-0.44717385975376955
E0106,-4.071008287328788,-0.4417080833243132,0.8810958037681613,0.03457677521303679
E0107,0.6658757459472735,-0.26589200349426334,0.16581728966624676,-0.022228633302246087
E0108,-1.419055922630025,-0.05981098879838287,-0.05548134575243813,0.18038915175731762
E0109,-1.4237333948674529,-0.23820913113190634,0.0023520431747816595,-0.9564393409607379
E0110,0.5864587663521186,-0.5310372730576416,-1.010327032080394,-0.4599825625647534
E0111,-0.09441568115525456,0.37825825424695525,-0.9444720985341427,-0.34813410428171976
E0112,-4.959949841993066,-1.2345229211666882,-0.66615972806323,-0.33780926364198
E0113,-0.9226625625606877,-0.08277549230154169,0.6623114202217509,-0.3649474902349246
E0114,-1.1123439455864217,0.7712264298880314,0.7483652978115183,0.07925137375446548
E0115,-2.071123860840525,-0.07269986211651791,0.3189784633187085,0.4075600124846725
E0116,-1.4494578786251875,-0.9693432314451158,-0.2784329309605442,-0.3618809725704579
E0117,-1.3170109408428408,0.4628843820093335,-0.425627854820226,0.44390749677393954
E0118,0.056677758362684294,-1.1612193635220613,-0.11041053533523071,-0.3507793223454394
E0119,0.9886780215948598,0.019894588473541974,-0.2242028872305003,-0.08036172003002265
E0120,-0.8799183795516017,0.8294782614258656,0.7784639793575381,-0.26803123018479413
E0121,0.5198247992428189,-0.017075270355778382,-0.7158730543505852,-0.3937089868618916
E0122,-2.423719640772209,-0.6725022324306618,0.6977826333779809,-0.09054667273942957
E0123,-0.19782558389131744,0.6453582289114712,0.4433182617719296,-0.41157966696252035
E0124,-0.22293243088402903,0.6828828512815472,1.2060218669964873,0.0014418730674916336
E0125,-0.13902235864718904,0.5662505228203798,-0.3812223744649138,0.08372010517564835
E0126,-2.373623068186327,-0.35669146607550695,-0.342451877927591,0.09309772232316127
E0127,1.753908139568837,-0.4601270061780971,-0.5190642097461543,0.14408209498927455
E0128,-0.6302547053291789,0.13464125157009343,0.17819546586412993,-0.19595734524662287
E0129,-3.6144933543321383,0.24138708410496962,-0.4872335911656215,0.05818097983724696
E0130,-0.9070584483966391,0.45585949371729473,0.17900219691088848,-0.020191771216450036
E0131,2.21689801529982,-0.10525840550412924,-0.2851427782920072,0.04379822708798056
E0132,2.2737515926669616,-0.05297281968696277,1.140236591857149,-0.30157340487262135
E0133,-2.5332550605793074,-0.12967416636792595,-0.44340779177150835,0.370817909835099
E0134,0.04183215762333692,-0.5820674885603905,0.04281421442747291,-0.33659340688256656
E0135,-0.9503078714525204,-0.3614110092404612,-0.45969715172197556,-0.45324391308433454
E0136,1.7621706331754625,-0.20148090812978525,0.07600758573089039,0.2511668788374008
E0137,-3.4888754575665066,-0.4744034258912817,0.6505421526424164,0.1968390225213414
E0138,-0.2629806593917454,-0.9828822566102153,0.2281707873959199,0.011062604124220166
E0139,-0.4480923927948979,0.7027713776812721,-0.13543063237699915,-0.05672782543671756
E0140,0.9756450741567462,-0.007949051398816409,0.2868042743442165,0.43976927896943524
E0141,-0.7722492445803413,0.1673322300733906,0.8476005983517085,0.23726268108961934
E0142,-2.2872798961731924,-0.4220134766521886,-0.9569915792982241,0.019380194453619715
E0143,-4.027362794862319,-0.5709660951564595,0.033401433504952394,-0.131539079165141
E0144,1.4966204119431383,0.6837522308502959,0.5886784811125653,0.18258198053244185
E0145,0.7250385100993881,0.8252664554067093,0.6161408039153495,-0.012399313299088707
E0146,-2.5201625333228588,-0.11168211497863778,0.0995615087813001,-0.40027231838029004
E0147,2.7659257445651315,0.3358387828405529,-0.4081511968454604,0.5176649972368346
E0148,0.6124863983213582,0.26318762907275783,0.7724368606536829,0.07620589488302443
E0149,3.341524693491481,0.5348518655593667,0.14029749759037735,-0.23488901452694408
E0150,-2.397324674991358,0.06638591816209216,0.18282959867895654,-0.09541948255957719
E0151,-2.538734477873337,1.005404247669091,-0.04787874947807402,-0.18884763194068938
E0152,0.32498072203618555,-0.29530298817099077,-1.2377147304782112,0.5249887676365279
E0153,-0.13478038162893036,0.274776829320415,0.3240982308947906,0.13133479260150566
E0154,0.3032978324495921,-0.04886825762988756,-1.0914559403164685,0.05773343794081473
E0155,1.643100860797155,-1.00049588391574,-0.649226106110867,-0.16399339458786052
E0156,-0.8090198935447228,-0.7505085165831953,-0.5238364983527276,0.11495063616814208
E0157,-1.2068144505316223,0.3259862122541598,-0.5263059446118651,-0.04561784673554499
E0158,2.940352235979732,-0.22704927027434263,0.25058478246689314,-0.07538193811700142
E0159,-2.882941480304038,0.17601575054589813,0.14887917126680983,0.2825363244206149
E0160,0.12737546871476457,-0.6981678283255843,-0.06124855714587518,0.25126958673159655
E0161,-1.7678591841141706,-0.01858561452076679,-0.6979960299581803,-0.08056880315936912
E0162,-1.9525691461488073,-0.31236557719526714,-0.06905327609144196,0.023583659678431013
E0163,-0.6784473915304012,0.019879752062202716,1.2237208212318087,0.12493941978684903
E0164,0.18377270209720287,0.14869233536393123,-0.3666442510906621,0.168574484868443
E0165,3.649706702756277,0.5216146897301152,-0.15287120520620712,-0.24744274976388247
E0166,1.9510484969293822,0.058305835427129304,-0.48667069047350775,-0.3078506850452458
E0167,2.2778199362773526,0.3887644370456546,-0.4864115701239641,0.4762921128343766
E0168,1.1232819173719446,0.13718937490810756,-0.05757696739164153,0.4057196655299054
E0169,1.990390894815889,0.003230926976533821,-0.08583624337896445,0.11676216293249939
E0170,-0.6534174070143779,0.37092413615024217,0.8936061203107234,0.048287373640386155
E0171,-3.7167176739424947,0.10414021506198112,-0.2111071995688687,-0.13842397099098236
E0172,1.262264996404801,-0.24005042871102034,-0.2769260312753822,0.17627079408325685
E0173,-0.6328922218038207,-0.25079303303817735,0.6041180708081842,0.21002245411073245
E0174,-1.014305007449181,0.1818653426921708,0.045723360611216624,0.7233531950522454
E0175,0.13405665071172024,0.31117018709010535,-0.6804711137583858,0.39744952321099986
E0176,-0.17766379738709936,0.028931788487679744,0.3801526389516451,-0.06340637836684176
E0177,1.6653628419457203,-0.07153165750098311,0.3417331245202367,0.3958566814351286
E0178,-0.9536674925647253,0.9699981303307501,-0.24839899905075769,-0.27059824890654377
E0179,-1.7959715858805039,-0.04605914728105964,-0.792212610702994,-0.026055335349825293
E0180,-0.8488861888107859,-0.423599468215367,0.8101521463730431,-0.23978436227261973
E0181,2.7552702082733616,0.47012098894194665,0.08411123069711635,-0.09153583022022227
E0182,-1.8346315777922628,0.03395941973476069,-0.06538627515157303,0.12948864920257042
E0183,5.5369017517130885,0.8681374365326167,-0.15304680966659012,0.18927618145103586
E0184,0.33934215236856113,0.09794900731644396,0.07874683743972521,-0.20907754612665452
E0185,-2.167450706339298,0.021221609207385805,1.0550194871940906,0.003578528641355494
E0186,-2.0036253093395073,-0.5559033391883041,-0.07684783028953257,-0.3628490254182313
E0187,-2.5090182442146594,-0.5211804144303334,0.40015607030135725,-0.4821397478351193
E0188,2.055127289224222,-0.330977303410666,-0.015320418263972901,0.3384018031157243
E0189,-0.2952406258025384,0.309564279605484,-1.0956542806401304,-0.21003337516745663
E0190,-1.2279400622794645,-0.9591402807716041,-1.094395378919982,0.02370706400754566
E0191,-2.1628197994162877,-1.1862080844596665,0.9214733825626108,-0.1632683634722792
E0192,-4.809915812883049,0.012319873607558152,0.01933176521744684,-0.5664931474639027
E0193,1.337967148289922,-0.2407585195735652,0.15110467570122676,-0.12472570807003537
E0194,-0.22130773425113226,-0.18745004772553486,-0.2461685032086457,0.4069705591576214
E0195,1.734103480744829,0.640510981775174,-0.29384128500060225,-0.04121749145232936
E0196,2.702578374539021,0.08098628721990953,0.3444709737874444,-0.1662675472979763
E0197,1.7685025829700423,-0.6478251362912102,0.06123737283642461,0.43429220054047996
E0198,3.1744491743413183,-0.4441036282955595,-0.33488972113236004,-0.47447908628050234
E0199,-7.133745962762659,-0.8346834060751831,-0.9743655711966092,-0.009632097309400026
E0200,1.867860461731739,0.7904613721478382,-0.1896302000264033,0.18714472883150407
M2100001,0.26845139539714147,-0.08796114562297275,-1.1017254312177176,-0.060820099093383206
M2100002,-2.111632759975456,-0.5042634494576725,-0.4351522488579621,-0.05348261304106777
W2100003,2.2209903484703744,0.5794231780658301,0.5200727516752965,0.22663089289739008
W2100004,0.3920480597170837,0.11652346693137383,-0.6734849472730408,-0.11814753928409509
M2100005,-1.162192591717588,0.16542202806043238,-0.9382652783980384,-0.2856918345772784
M2100006,-1.1194267907177338,-0.09185596989370437,0.5248608646372526,0.042478932159280836
M2100007,1.1285860552184115,0.011591437502215807,0.1901726429045324,-0.2695249950388249
W2100008,-0.5330760316382932,0.8741284475675183,0.4578668859503379,-0.07186246598515292
M2100009,0.32248810245533743,-0.23754134402011118,1.0173655263850034,-0.3190827773233477
W2100010,-0.4216442554775037,0.13493988649081734,-0.33211572354111385,-0.6288485318695796
M2100011,1.2353896514527194,-0.07578068654180847,0.24438271472142575,0.020499092285801546
W2100012,0.06573982320800908,-0.17018377034328036,0.3794941442273747,-0.29776655681029407
M2100013,-2.9559017952787503,-0.3123156280782877,-0.6909727418393382,-0.14976266556044163
W2100014,0.00899046241727497,0.12352852188648766,0.1241926487210443,0.34236858805542747
M2100015,-1.4836636880848149,-0.5369796646276872,0.6435018608495758,0.0007136274921260011
M2100016,0.9446520892512478,0.5483971656713407,-0.7219895270192419,0.1573369456842017
M2100017,-0.37687862686836215,0.8223004844349381,-0.9951023152899784,-0.2592461547624444
M2100018,0.7102685978676275,0.25884792797306044,-0.33688118638073905,0.8525680315746897
M2100019,0.49912571952679263,0.10443039000925136,-0.4464244126522058,0.05582682297821631
W2100020,-0.43559087097970206,0.6494763612220527,-0.04510323812780115,-0.09907987934533971
M2100021,1.5767265374506385,0.7525323197923642,-0.7754426085848779,0.11806931450987429
W2100022,0.034258491983442774,0.20888872347088105,-0.8975605770496083,0.5297671905615462
M2100023,-1.3900992297063874,-0.2695668581117002,-1.4945098252153421,0.6656784136448348
W2100024,1.0125820003499237,-0.38702825618891223,0.5864276489536161,-0.29851322837259253
W2100025,0.1161618616284219,0.4051148215226961,0.18069492790907782,0.16096013536378356
W2100026,0.492560029912017,-0.350440009919891,-0.18128724895660764,0.020862890254418787
W2100027,1.860281707513268,-0.21258664787467607,-0.5935295954406944,-0.0027420724391882256
M2100028,2.982495769998182,0.9128314037115142,-1.0863579605661862,-0.24077766020820832
M2100029,3.0993098032246538,0.13852135637794993,-0.21410754079043182,0.19738405555455324
W2100030,0.3564033710722656,0.3719844250567383,0.02728112207922051,0.1873861243474011
W2100031,0.5950896310724945,0.14062552518736893,-0.3073299615699372,-0.11942795168999208
M2100032,-1.050643623596505,-0.5737078621571192,0.25190274022559267,0.2316638622594791
M2100033,0.7188721383263812,0.1227963444391752,0.19589754306561952,-0.26113166415004596
W2100034,3.5369593546974665,0.3261768720511512,-0.20165187823170727,0.09572500877781356
M2100035,0.8290249361434223,-0.5081389903538471,0.19434142958392525,-0.2577848360418945
W2100036,0.537599638035624,-0.1850486890684575,0.40270103908131305,0.26501059441308455
W2100037,2.4610164547019036,0.6019780944586034,0.25580821261287234,0.3604409433800732
W2100038,1.0507519517286124,0.791805082550636,-0.3699542861298607,0.5408564240364042
M2100039,-0.5244405663161906,1.3924825038202377,-0.21261087440345328,0.08185205082867186
M2100040,-0.49438999342882184,-0.17466223218627808,0.6373880410391493,-0.5428666362786758
M2100041,1.1983176268441635,-0.5858727064238967,-0.12177082046724841,-0.385022009775947
M2100042,-0.6492322820156753,0.03363096084103123,-0.0016601026939274677,0.1992331767884607
W2100043,-1.9695368141265739,-0.3909738790095607,-0.07699284566952291,0.2122818396765529
W2100044,0.9723890812502058,0.7096347255135906,-0.8435204198027676,-0.011572817996301554
M2100045,-0.04829550997422771,0.21398190750271529,-0.9208213770625909,0.12726389907981567
M2100046,0.4447347715437804,0.5346576419335392,-0.019660316291001068,-0.036301995071421525
M2100047,0.8249616358480663,0.28136722321357827,0.5587089349852493,0.20956583914485516
M2100048,-0.09869468459736286,0.15798299923105374,-0.302441139615816,0.3870552870336809
M2100049,-1.8344463952722938,0.08993206614781413,0.25332980277197176,0.3632093584536412
W2100050,0.7695675232309678,0.9085903661042267,0.21117674842335993,-0.4612394992859527
W2100051,-3.5905676843788834,-0.548480136599738,0.2872840077224703,-0.26548830509309795
W2100052,-2.492937713614114,-0.4336351858892793,0.4592138929199814,0.13439822133445756
W2100053,-0.1987761184529262,-0.5788821887873739,0.43417060129354695,0.08037602789232426
M2100054,-0.8004461792873778,0.0844507738559539,-0.26744413621995056,-0.05847019518186383
M2100055,-0.543212407183618,-0.39722243055395423,-1.1267942499697132,0.2574415272097079
M2100056,0.025904174384522527,-0.17670930622022696,0.7389821468200064,-0.026205287716496786
W2100057,1.1296693666738387,-0.8187301268380809,-0.5104508936941387,0.44352385082899765
M2100058,2.041764805140099,0.3541780741038287,0.4131644542574218,-0.11122761712485173
W2100059,3.150690912703782,0.5683697293412462,0.14208690079887154,-0.24758775090964003
W2100060,3.7029831573746153,0.7677608006400399,0.6950649521414851,0.2539162350875139
W2100061,3.385076869748397,0.4795573799316143,0.0033269041474138783,0.19817020492843462
W2100062,2.2676728235168446,0.3587658122051253,-0.23489301205215063,0.04979973756531711
W2100063,0.4022580619479945,-0.31034772488020246,-0.023475367117252732,-0.1194903551609161
W2100064,3.3613719371348547,0.8010660223324351,-0.12568864532928992,-0.00947393366655093
M2100065,0.6080944210396018,0.17399220406249705,0.03043810277935033,-0.7370891386502234
W2100066,3.815415585058661,-0.4944556237656208,0.812693828819144,-0.46563132596569434
M2100067,3.916098847053613,1.3644073060536348,-0.09786645408776018,0.3284164911298518
M2100068,1.3097132578986561,0.6658565859158793,0.2819256570466153,-0.18225921788858399
M2100069,2.84807126849517,0.000866307233944319,-0.3423170864693549,-0.3257032521800043
W2100070,-0.701521842641089,0.3396949328741183,-0.5372615434386915,0.09474039990679198
W2100071,0.05229981785094928,0.10485037570638445,0.19712479153359963,-0.35216391827512755
M2100072,2.8209546645952743,0.600291083967397,-0.6338795486485961,-0.02136914415703861
W2100073,2.1700021393451197,1.094685114313286,-0.04106395320580014,-0.06256080434405888
W2100074,0.3698552474846064,0.4316511716282755,-0.037771430564065955,-0.5722256755087922
M2100075,0.3158108633123242,-0.06816503592031575,0.44079797198810783,-0.4563969326735235
M2100076,-1.4064521706125506,-0.504657146055109,0.36188444812819,0.20318383105868548
W2100077,3.7820107862660883,1.1936768867937735,-0.129406977204524,-0.19740694458969305
W2100078,1.7214165408332351,0.7884483545406059,-0.5099754906680117,0.24091477941433487
W2100079,0.8249956791978805,0.6954050297140182,0.3633874011366218,-0.1404528755380842
M2100080,1.375235810613857,0.703249491289951,0.021864750568291624,-0.3249485375737592
M2100081,-1.7774552430520867,0.5827343799245831,-0.9544556082885619,0.18198823997384095
M2100082,1.0532093031879604,-0.5108668648898465,0.5116479920623078,-0.26598523074907243
M2100083,-0.303759268249963,0.7162180541443908,0.8865738450758633,-0.6701902638596267
W2100084,0.34387667233397146,-0.46230884507661174,0.30953545860443643,-0.09265691464316307
W2100085,-3.058083032706395,-0.8456377360364487,-0.20799142255417857,0.2482295559091109
W2100086,-3.3358287033152845,-0.2468345134764357,0.11287897921162016,-0.06524233065282317
M2100087,0.22667426321963458,-0.12422506976317504,-0.12426554893926245,0.12679134756823163
W2100088,-1.9989593856609709,-0.40451912689811853,0.4125141515389694,-0.28273787108188747
M2100089,2.9713604805710268,1.0837486920988633,0.8717025258087894,0.33303655121274084
W2100090,-0.007116461106452476,-0.1786978018810319,-0.6843034347804015,0.15995758564636475
W2100091,-5.021841728023479,0.34793195528119647,0.3587082100582791,0.5286010668408039
W2100092,1.3327621260045412,-0.03501035360277327,0.42682170943550124,0.18463659689423056
W2100093,2.1606109819296124,0.11460726546044997,-0.11604965301625814,0.1577134005508345
M2100094,-0.20224499882706137,-0.6425327493136297,0.07853805459760943,-0.5989504597516507
W2100095,1.0082362977545505,0.9704308307534089,0.7874014134191049,-0.3005696760647184
M2100096,-2.05930183873582,0.190753889370896,0.21689078914207888,0.41439582804189384
W2100097,-3.396864667387785,-0.03294964600782457,0.6332740344996414,0.28030444155975726
W2100098,-1.6214739665191074,0.21651112589066523,1.0530846738915698,-0.0058848875326651395
W2100099,2.917533735149325,-0.5260488370517318,-0.3294826388970248,-0.06405886796332871
W2100100,-1.2778433634969035,-0.2463230898695773,1.4168974477478766,0.0005328205531500152
W2100101,0.12794833865181676,-0.20848864435034997,1.289514354961582,0.17871228156159008
M2100102,0.6023689079432586,0.26870292373963744,0.2343465983724688,-0.040016650452046595
W2100103,0.7821323838244698,0.8167180700125679,0.03582724049949315,0.4382304763121801
M2100104,-2.278113688443118,-0.15278364622592633,0.13725761134972003,0.21303989218929603
W2100105,-4.343600795746965,-0.4000832237352008,0.29885589300808957,0.552320217458613
W2100106,1.6240717583459978,-0.05495449823347087,0.6839950416156736,-0.1440655962368232
W2100107,0.4223403461723074,-0.1965693944594189,-0.34867685508573454,-0.22258646925293354
W2100108,-2.443466055537952,0.049837203285169274,-0.47441632722331006,-0.20727168304952795
M2100109,0.6262407337606359,0.22922112747319034,0.6347709735572269,0.1970057328758707
W2100110,3.52272736593427,0.5439926706913114,-0.36109513937990234,0.0005983101820628556
M2100111,1.2294072883450191,0.7427891756170704,-0.6840705700978339,-0.1959620618648577
M2100112,-1.6975231925212162,-0.25085099665136,0.31138061280927604,0.1691601732088302
M2100113,-1.465413105420036,0.16111762451431044,0.1133969913795333,-0.10123592167457393
M2100114,-0.5099371928015186,-0.2007115129751038,-0.10569970674286966,-0.11328128051991274
W2100115,1.0210406758842194,0.027106662804587067,-0.04021656180628386,0.023582534740097916
W2100116,0.10072730973201605,-0.43525446233613474,0.19368242129341467,-0.6429159598452736
M2100117,-0.3289706196087927,-0.2808722104505277,0.22576961514559996,-0.21067930355506118
W2100118,2.3841443698335265,-0.021459980798778755,-0.10258483692072651,-0.34979987502025733
M2100119,1.6124244362874265,-0.4807066945171361,0.23782910462268558,0.46361463639617534
M2100120,2.5751224726096194,0.36372770997583737,-0.3376734483117021,0.02082224071954336
